Match_no,Ballnumber,Inningno,Over,Outcome,Batter,Bowler,Comment,Score,runs
2,16,1,2,1,shikhar dhawan,Umesh Yadav,"umesh yadav to shikhar dhawan, 1 run,",1,1
2,17,1,2,0,bhanuka rajapaksa,Umesh Yadav,"umesh yadav to bhanuka rajapaksa, no run,",0,0
2,18,1,2,0,bhanuka rajapaksa,Umesh Yadav,"umesh yadav to bhanuka rajapaksa, no run,",0,0
2,19,1,3,4,shikhar dhawan,Tim Southee,"tim southee to shikhar dhawan, four,",4,4
2,20,1,3,4,shikhar dhawan,Tim Southee,"tim southee to shikhar dhawan, four,",4,4
2,21,1,3,1,shikhar dhawan,Tim Southee,"tim southee to shikhar dhawan, 1 run,",1,1
2,22,1,3,2,bhanuka rajapaksa,Tim Southee,"tim southee to bhanuka rajapaksa, 2 runs,",2,2
2,23,1,3,1,bhanuka rajapaksa,Tim Southee,"tim southee to bhanuka rajapaksa, 1 run,",1,1
2,24,1,3,0,shikhar dhawan,Tim Southee,"tim southee to shikhar dhawan, no run,",0,0
2,25,1,4,0,bhanuka rajapaksa,Sunil Narine,"sunil narine to bhanuka rajapaksa, no run,",0,0
2,26,1,4,0,bhanuka rajapaksa,Sunil Narine,"sunil narine to bhanuka rajapaksa, no run,",0,0
2,27,1,4,4,bhanuka rajapaksa,Sunil Narine,"sunil narine to bhanuka rajapaksa, four,",4,4
2,28,1,4,4,bhanuka rajapaksa,Sunil Narine,"sunil narine to bhanuka rajapaksa, four,",4,4
2,29,1,4,0,bhanuka rajapaksa,Sunil Narine,"sunil narine to bhanuka rajapaksa, no run,",0,0
2,30,1,4,6,bhanuka rajapaksa,Sunil Narine,"sunil narine to bhanuka rajapaksa, six,",6,6
2,31,1,5,0,shikhar dhawan,Varun Chakravarthy,"varun chakravarthy to shikhar dhawan, no run,",0,0
2,32,1,5,0,shikhar dhawan,Varun Chakravarthy,"varun chakravarthy to shikhar dhawan, no run,",0,0
2,33,1,5,1,shikhar dhawan,Varun Chakravarthy,"varun chakravarthy to shikhar dhawan, 1 run,",1,1
2,34,1,5,0,bhanuka rajapaksa,Varun Chakravarthy,"varun chakravarthy to bhanuka rajapaksa, no run,",0,0
2,35,1,5,1,bhanuka rajapaksa,Varun Chakravarthy,"varun chakravarthy to bhanuka rajapaksa, 1 run,",1,1
2,36,1,5,4,shikhar dhawan,Varun Chakravarthy,"varun chakravarthy to shikhar dhawan, four,",4,4
2,37,1,6,2,bhanuka rajapaksa,Shardul Thakur,"shardul thakur to bhanuka rajapaksa, 2 runs,",2,2
2,38,1,6,4,bhanuka rajapaksa,Shardul Thakur,"shardul thakur to bhanuka rajapaksa, four,",4,4
2,39,1,6,0,bhanuka rajapaksa,Shardul Thakur,"shardul thakur to bhanuka rajapaksa, no run,",0,0
2,40,1,6,6,bhanuka rajapaksa,Shardul Thakur,"shardul thakur to bhanuka rajapaksa, six,",6,6
2,41,1,6,0,bhanuka rajapaksa,Shardul Thakur,"shardul thakur to bhanuka rajapaksa, no run,",0,0
2,42,1,6,1,bhanuka rajapaksa,Shardul Thakur,"shardul thakur to bhanuka rajapaksa, 1 run,",1,1
2,43,1,7,0,bhanuka rajapaksa,Sunil Narine,"sunil narine to bhanuka rajapaksa, no run,",0,0
2,44,1,7,2,bhanuka rajapaksa,Sunil Narine,"sunil narine to bhanuka rajapaksa, 2 runs,",2,2
2,45,1,7,4,bhanuka rajapaksa,Sunil Narine,"sunil narine to bhanuka rajapaksa, four,",4,4
2,46,1,7,1,bhanuka rajapaksa,Sunil Narine,"sunil narine to bhanuka rajapaksa, 1 run,",1,1
2,47,1,7,1,shikhar dhawan,Sunil Narine,"sunil narine to shikhar dhawan, 1 run,",1,1
2,48,1,7,2,bhanuka rajapaksa,Sunil Narine,"sunil narine to bhanuka rajapaksa, 2 runs,",2,2
2,49,1,8,1,shikhar dhawan,Shardul Thakur,"shardul thakur to shikhar dhawan, 1 run,",1,1
2,50,1,8,4,bhanuka rajapaksa,Shardul Thakur,"shardul thakur to bhanuka rajapaksa, four,",4,4
2,51,1,8,1,bhanuka rajapaksa,Shardul Thakur,"shardul thakur to bhanuka rajapaksa, 1 run,",1,1
2,52,1,8,5nb,shikhar dhawan,Shardul Thakur,"shardul thakur to shikhar dhawan, 5 no ball,",5,0
2,53,1,8,0,shikhar dhawan,Shardul Thakur,"shardul thakur to shikhar dhawan, no run,",0,0
2,54,1,8,1,shikhar dhawan,Shardul Thakur,"shardul thakur to shikhar dhawan, 1 run,",1,1
2,55,1,8,0,bhanuka rajapaksa,Shardul Thakur,"shardul thakur to bhanuka rajapaksa, no run,",0,0
2,56,1,9,4,shikhar dhawan,Varun Chakravarthy,"varun chakravarthy to shikhar dhawan, four,",4,4
2,57,1,9,1,shikhar dhawan,Varun Chakravarthy,"varun chakravarthy to shikhar dhawan, 1 run,",1,1
2,58,1,9,1lb,bhanuka rajapaksa,Varun Chakravarthy,"varun chakravarthy to bhanuka rajapaksa, 1 leg bye,",1,0
2,59,1,9,1,shikhar dhawan,Varun Chakravarthy,"varun chakravarthy to shikhar dhawan, 1 run,",1,1
2,60,1,9,1,bhanuka rajapaksa,Varun Chakravarthy,"varun chakravarthy to bhanuka rajapaksa, 1 run,",1,1
2,61,1,9,1,shikhar dhawan,Varun Chakravarthy,"varun chakravarthy to shikhar dhawan, 1 run,",1,1
2,62,1,10,4,shikhar dhawan,Umesh Yadav,"umesh yadav to shikhar dhawan, four,",4,4
2,63,1,10,1,shikhar dhawan,Umesh Yadav,"umesh yadav to shikhar dhawan, 1 run,",1,1
2,64,1,10,2,bhanuka rajapaksa,Umesh Yadav,"umesh yadav to bhanuka rajapaksa, 2 runs,",2,2
2,65,1,10,2,bhanuka rajapaksa,Umesh Yadav,"umesh yadav to bhanuka rajapaksa, 2 runs,",2,2
2,66,1,10,0,bhanuka rajapaksa,Umesh Yadav,"umesh yadav to bhanuka rajapaksa, no run,",0,0
2,67,1,10,w,bhanuka rajapaksa,Umesh Yadav,"umesh yadav to bhanuka rajapaksa, no run,                           wicket - c rk singh b ut yadav batsmen out 50(32)",0,0
2,68,1,11,1,shikhar dhawan,Sunil Narine,"sunil narine to shikhar dhawan, 1 run,",1,1
2,69,1,11,1,jitesh sharma,Sunil Narine,"sunil narine to jitesh sharma, 1 run,",1,1
2,70,1,11,1wd,shikhar dhawan,Sunil Narine,"sunil narine to shikhar dhawan, 1 wide,",1,0
2,71,1,11,1,shikhar dhawan,Sunil Narine,"sunil narine to shikhar dhawan, 1 run,",1,1
2,72,1,11,2,jitesh sharma,Sunil Narine,"sunil narine to jitesh sharma, 2 runs,",2,2
2,73,1,11,0,jitesh sharma,Sunil Narine,"sunil narine to jitesh sharma, no run,",0,0
2,74,1,11,6,jitesh sharma,Sunil Narine,"sunil narine to jitesh sharma, six,",6,6
2,75,1,12,1,shikhar dhawan,Umesh Yadav,"umesh yadav to shikhar dhawan, 1 run,",1,1
2,76,1,12,0,jitesh sharma,Umesh Yadav,"umesh yadav to jitesh sharma, no run,",0,0
2,77,1,12,1,jitesh sharma,Umesh Yadav,"umesh yadav to jitesh sharma, 1 run,",1,1
2,78,1,12,1,shikhar dhawan,Umesh Yadav,"umesh yadav to shikhar dhawan, 1 run,",1,1
2,79,1,12,4,jitesh sharma,Umesh Yadav,"umesh yadav to jitesh sharma, four,",4,4
2,80,1,12,1,jitesh sharma,Umesh Yadav,"umesh yadav to jitesh sharma, 1 run,",1,1
2,81,1,13,0,jitesh sharma,Tim Southee,"tim southee to jitesh sharma, no run,",0,0
2,82,1,13,6,jitesh sharma,Tim Southee,"tim southee to jitesh sharma, six,",6,6
2,83,1,13,w,jitesh sharma,Tim Southee,"tim southee to jitesh sharma, no run,                           wicket - c ut yadav b tim southee batsmen out 21(11)",0,0
2,84,1,13,4,sikandar raza,Tim Southee,"tim southee to sikandar raza, four,",4,4
2,85,1,13,1,sikandar raza,Tim Southee,"tim southee to sikandar raza, 1 run,",1,1
2,86,1,13,2,shikhar dhawan,Tim Southee,"tim southee to shikhar dhawan, 2 runs,",2,2
2,87,1,14,0,sikandar raza,Varun Chakravarthy,"varun chakravarthy to sikandar raza, no run,",0,0
2,88,1,14,1,sikandar raza,Varun Chakravarthy,"varun chakravarthy to sikandar raza, 1 run,",1,1
2,89,1,14,w,shikhar dhawan,Varun Chakravarthy,"varun chakravarthy to shikhar dhawan, no run,                           wicket - b varun chakravarthy batsmen out 40(29)",0,0
2,90,1,14,0,sam curran,Varun Chakravarthy,"varun chakravarthy to sam curran, no run,",0,0
2,91,1,14,0,sam curran,Varun Chakravarthy,"varun chakravarthy to sam curran, no run,",0,0
2,92,1,14,0,sam curran,Varun Chakravarthy,"varun chakravarthy to sam curran, no run,",0,0
2,93,1,15,1,sikandar raza,Shardul Thakur,"shardul thakur to sikandar raza, 1 run,",1,1
2,94,1,15,2,sam curran,Shardul Thakur,"shardul thakur to sam curran, 2 runs,",2,2
2,95,1,15,1,sam curran,Shardul Thakur,"shardul thakur to sam curran, 1 run,",1,1
2,96,1,15,6,sikandar raza,Shardul Thakur,"shardul thakur to sikandar raza, six,",6,6
2,97,1,15,0,sikandar raza,Shardul Thakur,"shardul thakur to sikandar raza, no run,",0,0
2,98,1,15,0,sikandar raza,Shardul Thakur,"shardul thakur to sikandar raza, no run,",0,0
2,99,1,16,1wd,sam curran,Varun Chakravarthy,"varun chakravarthy to sam curran, 1 wide,",1,0
2,100,1,16,1,sam curran,Varun Chakravarthy,"varun chakravarthy to sam curran, 1 run,",1,1
2,101,1,16,1,sikandar raza,Varun Chakravarthy,"varun chakravarthy to sikandar raza, 1 run,",1,1
2,102,1,16,1,sam curran,Varun Chakravarthy,"varun chakravarthy to sam curran, 1 run,",1,1
2,103,1,16,1,sikandar raza,Varun Chakravarthy,"varun chakravarthy to sikandar raza, 1 run,",1,1
2,104,1,16,0,sam curran,Varun Chakravarthy,"varun chakravarthy to sam curran, no run,",0,0
2,105,1,16,6,sam curran,Varun Chakravarthy,"varun chakravarthy to sam curran, six,",6,6
2,106,1,17,1,sikandar raza,Sunil Narine,"sunil narine to sikandar raza, 1 run,",1,1
2,107,1,17,2,sam curran,Sunil Narine,"sunil narine to sam curran, 2 runs,",2,2
2,108,1,17,1,sam curran,Sunil Narine,"sunil narine to sam curran, 1 run,",1,1
2,109,1,17,0,sikandar raza,Sunil Narine,"sunil narine to sikandar raza, no run,",0,0
2,110,1,17,w,sikandar raza,Sunil Narine,"sunil narine to sikandar raza, no run,                           wicket - c n rana b sp narine batsmen out 16(13)",0,0
2,111,1,17,0,shahrukh khan,Sunil Narine,"sunil narine to shahrukh khan, no run,",0,0
2,112,1,18,1,sam curran,Shardul Thakur,"shardul thakur to sam curran, 1 run,",1,1
2,113,1,18,1,shahrukh khan,Shardul Thakur,"shardul thakur to shahrukh khan, 1 run,",1,1
2,114,1,18,1,sam curran,Shardul Thakur,"shardul thakur to sam curran, 1 run,",1,1
2,115,1,18,0,shahrukh khan,Shardul Thakur,"shardul thakur to shahrukh khan, no run,",0,0
2,116,1,18,4,shahrukh khan,Shardul Thakur,"shardul thakur to shahrukh khan, four,",4,4
2,117,1,18,1,shahrukh khan,Shardul Thakur,"shardul thakur to shahrukh khan, 1 run,",1,1
2,118,1,19,4,shahrukh khan,Tim Southee,"tim southee to shahrukh khan, four,",4,4
2,119,1,19,1,shahrukh khan,Tim Southee,"tim southee to shahrukh khan, 1 run,",1,1
2,120,1,19,6,sam curran,Tim Southee,"tim southee to sam curran, six,",6,6
2,121,1,19,2,sam curran,Tim Southee,"tim southee to sam curran, 2 runs,",2,2
2,122,1,19,2,sam curran,Tim Southee,"tim southee to sam curran, 2 runs,",2,2
2,123,1,19,0,sam curran,Tim Southee,"tim southee to sam curran, no run,",0,0
2,1,2,0,0,mandeep singh,Sam Curran,"sam curran to mandeep singh, no run,",0,0
2,2,2,0,1,mandeep singh,Sam Curran,"sam curran to mandeep singh, 1 run,",1,1
2,3,2,0,1,rahmanullah gurbaz,Sam Curran,"sam curran to rahmanullah gurbaz, 1 run,",1,1
2,4,2,0,1,mandeep singh,Sam Curran,"sam curran to mandeep singh, 1 run,",1,1
2,5,2,0,6,rahmanullah gurbaz,Sam Curran,"sam curran to rahmanullah gurbaz, six,",6,6
2,6,2,0,4,rahmanullah gurbaz,Sam Curran,"sam curran to rahmanullah gurbaz, four,",4,4
2,7,2,1,w,mandeep singh,Arshdeep Singh,"arshdeep singh to mandeep singh, no run,                           wicket - c sam curran b arshdeep singh batsmen out 2(4)",0,0
2,8,2,1,0,anukul roy,Arshdeep Singh,"arshdeep singh to anukul roy, no run,",0,0
2,9,2,1,4,anukul roy,Arshdeep Singh,"arshdeep singh to anukul roy, four,",4,4
2,10,2,1,0,anukul roy,Arshdeep Singh,"arshdeep singh to anukul roy, no run,",0,0
2,11,2,1,0,anukul roy,Arshdeep Singh,"arshdeep singh to anukul roy, no run,",0,0
2,12,2,1,w,anukul roy,Arshdeep Singh,"arshdeep singh to anukul roy, no run,                           wicket - c sikandar raza b arshdeep singh batsmen out 4(5)",0,0
2,13,2,2,4,rahmanullah gurbaz,Sam Curran,"sam curran to rahmanullah gurbaz, four,",4,4
2,14,2,2,0,rahmanullah gurbaz,Sam Curran,"sam curran to rahmanullah gurbaz, no run,",0,0
2,15,2,2,1,rahmanullah gurbaz,Sam Curran,"sam curran to rahmanullah gurbaz, 1 run,",1,1
2,16,2,2,1,venkatesh iyer,Sam Curran,"sam curran to venkatesh iyer, 1 run,",1,1
2,17,2,2,0,rahmanullah gurbaz,Sam Curran,"sam curran to rahmanullah gurbaz, no run,",0,0
2,18,2,2,1,rahmanullah gurbaz,Sam Curran,"sam curran to rahmanullah gurbaz, 1 run,",1,1
2,19,2,3,0,rahmanullah gurbaz,Arshdeep Singh,"arshdeep singh to rahmanullah gurbaz, no run,",0,0
2,20,2,3,0,rahmanullah gurbaz,Arshdeep Singh,"arshdeep singh to rahmanullah gurbaz, no run,",0,0
2,21,2,3,0,rahmanullah gurbaz,Arshdeep Singh,"arshdeep singh to rahmanullah gurbaz, no run,",0,0
2,22,2,3,0,rahmanullah gurbaz,Arshdeep Singh,"arshdeep singh to rahmanullah gurbaz, no run,",0,0
2,23,2,3,4,rahmanullah gurbaz,Arshdeep Singh,"arshdeep singh to rahmanullah gurbaz, four,",4,4
2,24,2,3,1,rahmanullah gurbaz,Arshdeep Singh,"arshdeep singh to rahmanullah gurbaz, 1 run,",1,1
2,25,2,4,0,rahmanullah gurbaz,Nathan Ellis,"nathan ellis to rahmanullah gurbaz, no run,",0,0
2,26,2,4,w,rahmanullah gurbaz,Nathan Ellis,"nathan ellis to rahmanullah gurbaz, no run,                           wicket - b nathan ellis batsmen out 22(16)",0,0
2,27,2,4,0,nitish rana,Nathan Ellis,"nathan ellis to nitish rana, no run,",0,0
2,28,2,4,4,nitish rana,Nathan Ellis,"nathan ellis to nitish rana, four,",4,4
2,29,2,4,2,nitish rana,Nathan Ellis,"nathan ellis to nitish rana, 2 runs,",2,2
2,30,2,4,0,nitish rana,Nathan Ellis,"nathan ellis to nitish rana, no run,",0,0
2,31,2,5,0,venkatesh iyer,Sikandar Raza,"sikandar raza to venkatesh iyer, no run,",0,0
2,32,2,5,1,venkatesh iyer,Sikandar Raza,"sikandar raza to venkatesh iyer, 1 run,",1,1
2,33,2,5,1,nitish rana,Sikandar Raza,"sikandar raza to nitish rana, 1 run,",1,1
2,34,2,5,1wd,venkatesh iyer,Sikandar Raza,"sikandar raza to venkatesh iyer, 1 wide,",1,0
2,35,2,5,0,venkatesh iyer,Sikandar Raza,"sikandar raza to venkatesh iyer, no run,",0,0
2,36,2,5,4,venkatesh iyer,Sikandar Raza,"sikandar raza to venkatesh iyer, four,",4,4
2,37,2,5,4,venkatesh iyer,Sikandar Raza,"sikandar raza to venkatesh iyer, four,",4,4
2,38,2,6,1lb,nitish rana,Nathan Ellis,"nathan ellis to nitish rana, 1 leg bye,",1,0
2,39,2,6,1,venkatesh iyer,Nathan Ellis,"nathan ellis to venkatesh iyer, 1 run,",1,1
2,40,2,6,0,nitish rana,Nathan Ellis,"nathan ellis to nitish rana, no run,",0,0
2,41,2,6,0,nitish rana,Nathan Ellis,"nathan ellis to nitish rana, no run,",0,0
2,42,2,6,1,nitish rana,Nathan Ellis,"nathan ellis to nitish rana, 1 run,",1,1
2,43,2,6,1,venkatesh iyer,Nathan Ellis,"nathan ellis to venkatesh iyer, 1 run,",1,1
2,44,2,7,2,venkatesh iyer,Sikandar Raza,"sikandar raza to venkatesh iyer, 2 runs,",2,2
2,45,2,7,1,venkatesh iyer,Sikandar Raza,"sikandar raza to venkatesh iyer, 1 run,",1,1
2,46,2,7,1,nitish rana,Sikandar Raza,"sikandar raza to nitish rana, 1 run,",1,1
2,47,2,7,1,venkatesh iyer,Sikandar Raza,"sikandar raza to venkatesh iyer, 1 run,",1,1
2,48,2,7,4,nitish rana,Sikandar Raza,"sikandar raza to nitish rana, four,",4,4
2,49,2,7,1b,nitish rana,Sikandar Raza,"sikandar raza to nitish rana, 1 bye,",1,0
2,50,2,8,4,nitish rana,Rishi Dhawan,"rishi dhawan to nitish rana, four,",4,4
2,51,2,8,6,nitish rana,Rishi Dhawan,"rishi dhawan to nitish rana, six,",6,6
2,52,2,8,1,nitish rana,Rishi Dhawan,"rishi dhawan to nitish rana, 1 run,",1,1
2,53,2,8,0,venkatesh iyer,Rishi Dhawan,"rishi dhawan to venkatesh iyer, no run,",0,0
2,54,2,8,4,venkatesh iyer,Rishi Dhawan,"rishi dhawan to venkatesh iyer, four,",4,4
2,55,2,8,0,venkatesh iyer,Rishi Dhawan,"rishi dhawan to venkatesh iyer, no run,",0,0
2,56,2,9,0,nitish rana,Sikandar Raza,"sikandar raza to nitish rana, no run,",0,0
2,57,2,9,w,nitish rana,Sikandar Raza,"sikandar raza to nitish rana, no run,                           wicket - c rd chahar b sikandar raza batsmen out 24(17)",0,0
2,58,2,9,1,rinku singh,Sikandar Raza,"sikandar raza to rinku singh, 1 run,",1,1
2,59,2,9,1,venkatesh iyer,Sikandar Raza,"sikandar raza to venkatesh iyer, 1 run,",1,1
2,60,2,9,2,rinku singh,Sikandar Raza,"sikandar raza to rinku singh, 2 runs,",2,2
2,61,2,9,1,rinku singh,Sikandar Raza,"sikandar raza to rinku singh, 1 run,",1,1
2,62,2,10,w,rinku singh,Rahul Chahar,"rahul chahar to rinku singh, no run,                           wicket - c sikandar raza b rd chahar batsmen out 4(4)",0,0
2,63,2,10,1,andre russell,Rahul Chahar,"rahul chahar to andre russell, 1 run,",1,1
2,64,2,10,0,venkatesh iyer,Rahul Chahar,"rahul chahar to venkatesh iyer, no run,",0,0
2,65,2,10,1,venkatesh iyer,Rahul Chahar,"rahul chahar to venkatesh iyer, 1 run,",1,1
2,66,2,10,1,andre russell,Rahul Chahar,"rahul chahar to andre russell, 1 run,",1,1
2,67,2,10,0,venkatesh iyer,Rahul Chahar,"rahul chahar to venkatesh iyer, no run,",0,0
2,68,2,11,2,andre russell,Harpreet Brar,"harpreet brar to andre russell, 2 runs,",2,2
2,69,2,11,0,andre russell,Harpreet Brar,"harpreet brar to andre russell, no run,",0,0
2,70,2,11,4,andre russell,Harpreet Brar,"harpreet brar to andre russell, four,",4,4
2,71,2,11,1,andre russell,Harpreet Brar,"harpreet brar to andre russell, 1 run,",1,1
2,72,2,11,0,venkatesh iyer,Harpreet Brar,"harpreet brar to venkatesh iyer, no run,",0,0
2,73,2,11,1b,venkatesh iyer,Harpreet Brar,"harpreet brar to venkatesh iyer, 1 bye,",1,0
2,74,2,12,1,venkatesh iyer,Rahul Chahar,"rahul chahar to venkatesh iyer, 1 run,",1,1
2,75,2,12,6,andre russell,Rahul Chahar,"rahul chahar to andre russell, six,",6,6
2,76,2,12,0,andre russell,Rahul Chahar,"rahul chahar to andre russell, no run,",0,0
2,77,2,12,1,andre russell,Rahul Chahar,"rahul chahar to andre russell, 1 run,",1,1
2,78,2,12,1,venkatesh iyer,Rahul Chahar,"rahul chahar to venkatesh iyer, 1 run,",1,1
2,79,2,12,0,andre russell,Rahul Chahar,"rahul chahar to andre russell, no run,",0,0
2,80,2,13,1,venkatesh iyer,Nathan Ellis,"nathan ellis to venkatesh iyer, 1 run,",1,1
2,81,2,13,4,andre russell,Nathan Ellis,"nathan ellis to andre russell, four,",4,4
2,82,2,13,2,andre russell,Nathan Ellis,"nathan ellis to andre russell, 2 runs,",2,2
2,83,2,13,2nb,andre russell,Nathan Ellis,"nathan ellis to andre russell, 2 no ball,",2,0
2,84,2,13,7nb,venkatesh iyer,Nathan Ellis,"nathan ellis to venkatesh iyer, 7 no ball,",7,0
2,85,2,13,1,venkatesh iyer,Nathan Ellis,"nathan ellis to venkatesh iyer, 1 run,",1,1
2,86,2,13,0,andre russell,Nathan Ellis,"nathan ellis to andre russell, no run,",0,0
2,87,2,13,1,andre russell,Nathan Ellis,"nathan ellis to andre russell, 1 run,",1,1
2,88,2,14,1,andre russell,Sam Curran,"sam curran to andre russell, 1 run,",1,1
2,89,2,14,1,venkatesh iyer,Sam Curran,"sam curran to venkatesh iyer, 1 run,",1,1
2,90,2,14,6,andre russell,Sam Curran,"sam curran to andre russell, six,",6,6
2,91,2,14,4,andre russell,Sam Curran,"sam curran to andre russell, four,",4,4
2,92,2,14,w,andre russell,Sam Curran,"sam curran to andre russell, no run,                           wicket - c sikandar raza b sam curran batsmen out 35(19)",0,0
2,93,2,14,6,shardul thakur,Sam Curran,"sam curran to shardul thakur, six,",6,6
2,94,2,15,1,venkatesh iyer,Arshdeep Singh,"arshdeep singh to venkatesh iyer, 1 run,",1,1
2,95,2,15,1,shardul thakur,Arshdeep Singh,"arshdeep singh to shardul thakur, 1 run,",1,1
2,96,2,15,w,venkatesh iyer,Arshdeep Singh,"arshdeep singh to venkatesh iyer, no run,                           wicket - c rd chahar b arshdeep singh batsmen out 34(28)",0,0
2,97,2,15,1,sunil narine,Arshdeep Singh,"arshdeep singh to sunil narine, 1 run,",1,1
2,98,2,15,1,shardul thakur,Arshdeep Singh,"arshdeep singh to shardul thakur, 1 run,",1,1
2,99,2,15,6,sunil narine,Arshdeep Singh,"arshdeep singh to sunil narine, six,",6,6
3,1,1,0,1,kl rahul,Khaleel Ahmed,"khaleel ahmed to kl rahul, 1 run,",1,1
3,2,1,0,0,kyle mayers,Khaleel Ahmed,"khaleel ahmed to kyle mayers, no run,",0,0
3,3,1,0,0,kyle mayers,Khaleel Ahmed,"khaleel ahmed to kyle mayers, no run,",0,0
3,4,1,0,0,kyle mayers,Khaleel Ahmed,"khaleel ahmed to kyle mayers, no run,",0,0
3,5,1,0,0,kyle mayers,Khaleel Ahmed,"khaleel ahmed to kyle mayers, no run,",0,0
3,6,1,0,0,kyle mayers,Khaleel Ahmed,"khaleel ahmed to kyle mayers, no run,",0,0
3,7,1,1,0,kl rahul,Mukesh Kumar,"mukesh kumar to kl rahul, no run,",0,0
3,8,1,1,0,kl rahul,Mukesh Kumar,"mukesh kumar to kl rahul, no run,",0,0
3,9,1,1,0,kl rahul,Mukesh Kumar,"mukesh kumar to kl rahul, no run,",0,0
3,10,1,1,1,kl rahul,Mukesh Kumar,"mukesh kumar to kl rahul, 1 run,",1,1
3,11,1,1,2,kyle mayers,Mukesh Kumar,"mukesh kumar to kyle mayers, 2 runs,",2,2
3,12,1,1,2,kyle mayers,Mukesh Kumar,"mukesh kumar to kyle mayers, 2 runs,",2,2
3,13,1,2,1b,kl rahul,Khaleel Ahmed,"khaleel ahmed to kl rahul, 1 bye,",1,0
3,14,1,2,0,kyle mayers,Khaleel Ahmed,"khaleel ahmed to kyle mayers, no run,",0,0
3,15,1,2,0,kyle mayers,Khaleel Ahmed,"khaleel ahmed to kyle mayers, no run,",0,0
3,16,1,2,4,kyle mayers,Khaleel Ahmed,"khaleel ahmed to kyle mayers, four,",4,4
3,17,1,2,1,kyle mayers,Khaleel Ahmed,"khaleel ahmed to kyle mayers, 1 run,",1,1
3,18,1,2,0,kl rahul,Khaleel Ahmed,"khaleel ahmed to kl rahul, no run,",0,0
3,19,1,3,1,kyle mayers,Chetan Sakariya,"chetan sakariya to kyle mayers, 1 run,",1,1
3,20,1,3,0,kl rahul,Chetan Sakariya,"chetan sakariya to kl rahul, no run,",0,0
3,21,1,3,0,kl rahul,Chetan Sakariya,"chetan sakariya to kl rahul, no run,",0,0
3,22,1,3,6,kl rahul,Chetan Sakariya,"chetan sakariya to kl rahul, six,",6,6
3,23,1,3,0,kl rahul,Chetan Sakariya,"chetan sakariya to kl rahul, no run,",0,0
3,24,1,3,w,kl rahul,Chetan Sakariya,"chetan sakariya to kl rahul, no run,                           wicket - c axar patel b c sakariya batsmen out 8(12)",0,0
3,25,1,4,1,kyle mayers,Mukesh Kumar,"mukesh kumar to kyle mayers, 1 run,",1,1
3,26,1,4,0,deepak hooda,Mukesh Kumar,"mukesh kumar to deepak hooda, no run,",0,0
3,27,1,4,1,deepak hooda,Mukesh Kumar,"mukesh kumar to deepak hooda, 1 run,",1,1
3,28,1,4,2,kyle mayers,Mukesh Kumar,"mukesh kumar to kyle mayers, 2 runs,",2,2
3,29,1,4,1,kyle mayers,Mukesh Kumar,"mukesh kumar to kyle mayers, 1 run,",1,1
3,30,1,4,1,deepak hooda,Mukesh Kumar,"mukesh kumar to deepak hooda, 1 run,",1,1
3,31,1,5,0,deepak hooda,Chetan Sakariya,"chetan sakariya to deepak hooda, no run,",0,0
3,32,1,5,1,deepak hooda,Chetan Sakariya,"chetan sakariya to deepak hooda, 1 run,",1,1
3,33,1,5,1,kyle mayers,Chetan Sakariya,"chetan sakariya to kyle mayers, 1 run,",1,1
